case_id,method,freeze_reason_d,freeze_reason_q,estimator_state_d,estimator_state_q,sample_index,time_s,gate_exc_d,gate_exc_q,gate_s2,gate_decision,alpha_update_d,alpha_update_q
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1096,0.1095,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1097,0.1096,0,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1098,0.1097,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1099,0.1098,1,1,1,1,0,0
C09_S2_boundary,P,none,none,active,active,1100,0.1099,1,1,1,1,1,1
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1101,0.11,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1102,0.1101,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1103,0.1102,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1104,0.1103,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1105,0.1104,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1106,0.1105,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1107,0.1106,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1108,0.1107,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1109,0.1108,0,0,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1110,0.1109,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1111,0.111,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1112,0.1111,0,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1113,0.1112,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1114,0.1113,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1115,0.1114,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1116,0.1115,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1117,0.1116,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1118,0.1117,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1119,0.1118,0,0,1,1,0,0
C09_S2_boundary,P,u_hp_below_threshold,u_hp_below_threshold,frozen_excitation,frozen_excitation,1120,0.1119,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1121,0.112,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1122,0.1121,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1123,0.1122,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1124,0.1123,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1125,0.1124,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1126,0.1125,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1127,0.1126,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1128,0.1127,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1129,0.1128,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1130,0.1129,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1131,0.113,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1132,0.1131,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1133,0.1132,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1134,0.1133,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1135,0.1134,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1136,0.1135,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1137,0.1136,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1138,0.1137,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1139,0.1138,0,0,1,1,0,0
C09_S2_boundary,P,u_hp_below_threshold,u_hp_below_threshold,frozen_excitation,frozen_excitation,1140,0.1139,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1141,0.114,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1142,0.1141,0,0,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1143,0.1142,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1144,0.1143,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1145,0.1144,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1146,0.1145,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1147,0.1146,0,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1148,0.1147,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1149,0.1148,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1150,0.1149,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1151,0.115,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1152,0.1151,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1153,0.1152,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1154,0.1153,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1155,0.1154,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1156,0.1155,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1157,0.1156,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1158,0.1157,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1159,0.1158,0,0,1,0,0,0
C09_S2_boundary,P,none,none,active,active,1160,0.1159,1,1,1,1,1,1
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1161,0.116,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1162,0.1161,0,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1163,0.1162,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1164,0.1163,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1165,0.1164,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1166,0.1165,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1167,0.1166,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1168,0.1167,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1169,0.1168,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1170,0.1169,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1171,0.117,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1172,0.1171,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1173,0.1172,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1174,0.1173,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1175,0.1174,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1176,0.1175,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1177,0.1176,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1178,0.1177,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1179,0.1178,1,1,1,0,0,0
C09_S2_boundary,P,u_hp_below_threshold,u_hp_below_threshold,frozen_excitation,frozen_excitation,1180,0.1179,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1181,0.118,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1182,0.1181,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1183,0.1182,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1184,0.1183,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1185,0.1184,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1186,0.1185,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1187,0.1186,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1188,0.1187,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1189,0.1188,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1190,0.1189,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1191,0.119,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1192,0.1191,0,0,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1193,0.1192,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1194,0.1193,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1195,0.1194,1,1,1,0,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1196,0.1195,0,0,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1197,0.1196,0,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1198,0.1197,1,1,1,1,0,0
C09_S2_boundary,P,not_slow_tick,not_slow_tick,active,active,1199,0.1198,1,1,1,1,0,0
C09_S2_boundary,P,none,none,active,active,1200,0.1199,1,1,1,1,1,1
D03_id_iq_step,P,startup_no_completed_command,startup_no_completed_command,startup,startup,1,0,0,0,0,0,0,0
D03_id_iq_step,P,trusted_post_s2_execution,trusted_post_s2_execution,warmup,warmup,2,0.0001,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,3,0.0002,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,4,0.0003,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,5,0.0004,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,6,0.0005,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,7,0.0006,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,8,0.0007,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,9,0.0008,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,10,0.0009,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,11,0.001,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,12,0.0011,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,13,0.0012,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,14,0.0013,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,15,0.0014,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,16,0.0015,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,17,0.0016,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,18,0.0017,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,19,0.0018,0,0,1,1,0,0
D03_id_iq_step,P,window_incomplete,window_incomplete,frozen_excitation,frozen_excitation,20,0.0019,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,21,0.002,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,22,0.0021,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,23,0.0022,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,24,0.0023,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,25,0.0024,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,26,0.0025,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,27,0.0026,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,28,0.0027,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,29,0.0028,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,30,0.0029,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,31,0.003,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,32,0.0031,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,33,0.0032,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,34,0.0033,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,35,0.0034,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,36,0.0035,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,37,0.0036,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,38,0.0037,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,39,0.0038,1,1,1,1,0,0
D03_id_iq_step,P,none,none,active,active,40,0.0039,1,1,1,1,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,41,0.004,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,42,0.0041,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,43,0.0042,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,44,0.0043,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,45,0.0044,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,46,0.0045,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,47,0.0046,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,48,0.0047,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,49,0.0048,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,50,0.0049,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,51,0.005,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,52,0.0051,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,53,0.0052,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,54,0.0053,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,55,0.0054,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,56,0.0055,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,57,0.0056,0,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,58,0.0057,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,59,0.0058,0,0,1,1,0,0
D03_id_iq_step,P,none,none,active,active,60,0.0059,1,1,1,0,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,61,0.006,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,62,0.0061,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,63,0.0062,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,64,0.0063,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,65,0.0064,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,66,0.0065,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,67,0.0066,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,68,0.0067,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,69,0.0068,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,70,0.0069,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,71,0.007,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,72,0.0071,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,73,0.0072,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,74,0.0073,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,75,0.0074,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,76,0.0075,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,77,0.0076,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,78,0.0077,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,79,0.0078,1,1,1,1,0,0
D03_id_iq_step,P,none,none,active,active,80,0.0079,1,1,1,1,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,81,0.008,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,82,0.0081,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,83,0.0082,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,84,0.0083,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,85,0.0084,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,86,0.0085,0,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,87,0.0086,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,88,0.0087,1,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,89,0.0088,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,90,0.0089,1,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,91,0.009,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,92,0.0091,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,93,0.0092,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,94,0.0093,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,95,0.0094,0,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,96,0.0095,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,97,0.0096,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,98,0.0097,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,99,0.0098,1,1,1,0,0,0
D03_id_iq_step,P,none,none,active,active,100,0.0099,1,1,1,1,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,101,0.01,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,102,0.0101,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,103,0.0102,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,104,0.0103,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,105,0.0104,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,106,0.0105,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,107,0.0106,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,108,0.0107,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,109,0.0108,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,110,0.0109,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,111,0.011,0,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,112,0.0111,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,113,0.0112,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,114,0.0113,0,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,115,0.0114,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,116,0.0115,1,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,117,0.0116,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,118,0.0117,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,119,0.0118,1,1,1,0,0,0
D03_id_iq_step,P,none,none,active,active,120,0.0119,1,1,1,1,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,121,0.012,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,122,0.0121,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,123,0.0122,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,124,0.0123,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,125,0.0124,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,126,0.0125,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,127,0.0126,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,128,0.0127,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,129,0.0128,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,130,0.0129,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,131,0.013,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,132,0.0131,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,133,0.0132,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,134,0.0133,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,135,0.0134,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,136,0.0135,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,137,0.0136,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,138,0.0137,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,139,0.0138,0,1,1,0,0,0
D03_id_iq_step,P,u_hp_below_threshold,u_hp_below_threshold,frozen_excitation,frozen_excitation,140,0.0139,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,141,0.014,0,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,142,0.0141,0,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,143,0.0142,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,144,0.0143,1,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,145,0.0144,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,146,0.0145,1,0,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,147,0.0146,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,148,0.0147,1,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,149,0.0148,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,150,0.0149,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,151,0.015,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,152,0.0151,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,153,0.0152,0,0,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,154,0.0153,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,155,0.0154,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,156,0.0155,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,157,0.0156,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,158,0.0157,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,159,0.0158,1,1,1,0,0,0
D03_id_iq_step,P,none,none,active,active,160,0.0159,1,1,1,1,1,1
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,161,0.016,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,162,0.0161,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,163,0.0162,1,1,1,1,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,164,0.0163,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,165,0.0164,1,1,1,0,0,0
D03_id_iq_step,P,not_slow_tick,not_slow_tick,active,active,166,0.0165,1,1,1,0,0,0
